"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"25c0c8c4-3686-4357-a226-f49f155b2985","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:24.375Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"25c0c8c4-3686-4357-a226-f49f155b2985","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:23.530Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"25c0c8c4-3686-4357-a226-f49f155b2985","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:23.531Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"25c0c8c4-3686-4357-a226-f49f155b2985","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:23.874Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"8443ed59-7e2a-4030-99ee-c32ce281d3b2","List Keys","Failed","Administrative","Error","2025-11-24T05:30:24.225Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"8443ed59-7e2a-4030-99ee-c32ce281d3b2","List Keys","Started","Administrative","Informational","2025-11-24T05:30:24.194Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"be3a0873-0482-4c4c-ac42-993295582148","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:24.044Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"be3a0873-0482-4c4c-ac42-993295582148","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:23.229Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"be3a0873-0482-4c4c-ac42-993295582148","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:23.248Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"be3a0873-0482-4c4c-ac42-993295582148","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:23.510Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"5eaa18d2-7de0-4edb-a68c-2513ed68febf","List Keys","Failed","Administrative","Error","2025-11-24T05:30:23.889Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"5eaa18d2-7de0-4edb-a68c-2513ed68febf","List Keys","Started","Administrative","Informational","2025-11-24T05:30:23.858Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"70e548b3-38eb-4029-a3fe-5f0a7b165dee","List Keys","Failed","Administrative","Error","2025-11-24T05:30:23.455Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"70e548b3-38eb-4029-a3fe-5f0a7b165dee","List Keys","Started","Administrative","Informational","2025-11-24T05:30:23.424Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"a38960ad-6201-425b-88ab-c3240746eef0","List Keys","Failed","Administrative","Error","2025-11-24T05:30:22.846Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"a38960ad-6201-425b-88ab-c3240746eef0","List Keys","Started","Administrative","Informational","2025-11-24T05:30:22.814Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"55fde2c8-f9fa-422a-b234-6af64cc1e55e","List Keys","Failed","Administrative","Error","2025-11-24T05:30:22.454Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"55fde2c8-f9fa-422a-b234-6af64cc1e55e","List Keys","Started","Administrative","Informational","2025-11-24T05:30:22.204Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"7dcdba48-d188-44b2-b9a2-b9c2fbdc163a","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:22.054Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"7dcdba48-d188-44b2-b9a2-b9c2fbdc163a","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:21.264Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"7dcdba48-d188-44b2-b9a2-b9c2fbdc163a","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:21.304Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"7dcdba48-d188-44b2-b9a2-b9c2fbdc163a","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:22.046Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"1002a891-7d1e-4064-8949-9b01597bb462","List Keys","Failed","Administrative","Error","2025-11-24T05:30:21.791Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"1002a891-7d1e-4064-8949-9b01597bb462","List Keys","Started","Administrative","Informational","2025-11-24T05:30:21.760Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"9778b6bf-ae60-4b2e-ad53-858e0a6f28fa","List Keys","Failed","Administrative","Error","2025-11-24T05:30:21.556Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"9778b6bf-ae60-4b2e-ad53-858e0a6f28fa","List Keys","Started","Administrative","Informational","2025-11-24T05:30:21.525Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"778d737a-aaa4-445a-867c-0d2effbf0a68","List Keys","Failed","Administrative","Error","2025-11-24T05:30:21.266Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"53e23e8f-4036-4d54-ac1a-621340e19eff","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:21.080Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"53e23e8f-4036-4d54-ac1a-621340e19eff","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:20.799Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"53e23e8f-4036-4d54-ac1a-621340e19eff","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:20.807Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"53e23e8f-4036-4d54-ac1a-621340e19eff","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:20.963Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"778d737a-aaa4-445a-867c-0d2effbf0a68","List Keys","Started","Administrative","Informational","2025-11-24T05:30:21.000Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"6aaab3cb-8707-4ed9-a879-ce1ec748d68a","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:20.950Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"6aaab3cb-8707-4ed9-a879-ce1ec748d68a","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:20.204Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"6aaab3cb-8707-4ed9-a879-ce1ec748d68a","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:20.388Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"6aaab3cb-8707-4ed9-a879-ce1ec748d68a","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:20.501Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"ce408f89-bb48-45d2-b342-ccc658a61cd5","List Keys","Failed","Administrative","Error","2025-11-24T05:30:20.637Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"ce408f89-bb48-45d2-b342-ccc658a61cd5","List Keys","Started","Administrative","Informational","2025-11-24T05:30:20.387Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"349e9c0c-5c4f-42e0-9d82-2f409cb0ba63","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:20.023Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"349e9c0c-5c4f-42e0-9d82-2f409cb0ba63","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:19.226Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"349e9c0c-5c4f-42e0-9d82-2f409cb0ba63","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:19.267Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"349e9c0c-5c4f-42e0-9d82-2f409cb0ba63","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:20.002Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"f30be9cb-aeb3-4ec8-984a-88c4362bde75","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:20.007Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"f30be9cb-aeb3-4ec8-984a-88c4362bde75","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:19.017Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"f30be9cb-aeb3-4ec8-984a-88c4362bde75","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:19.023Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"f30be9cb-aeb3-4ec8-984a-88c4362bde75","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:19.752Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"1cc5f3e8-cb1f-4f85-a7de-aa799c789f0f","List Keys","Failed","Administrative","Error","2025-11-24T05:30:20.000Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"1cc5f3e8-cb1f-4f85-a7de-aa799c789f0f","List Keys","Started","Administrative","Informational","2025-11-24T05:30:19.985Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"221ce7f4-1352-4914-8c38-23fc83b0913c","List Keys","Failed","Administrative","Error","2025-11-24T05:30:19.513Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"221ce7f4-1352-4914-8c38-23fc83b0913c","List Keys","Started","Administrative","Informational","2025-11-24T05:30:19.232Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"0b04e7bc-186a-4723-9bad-d7a445061548","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:19.231Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"0b04e7bc-186a-4723-9bad-d7a445061548","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:18.527Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"0b04e7bc-186a-4723-9bad-d7a445061548","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:18.528Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"0b04e7bc-186a-4723-9bad-d7a445061548","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:18.933Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"6e710e68-b0a6-41d6-ad8d-8caf7b6c4845","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:19.056Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"6e710e68-b0a6-41d6-ad8d-8caf7b6c4845","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:18.278Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"6e710e68-b0a6-41d6-ad8d-8caf7b6c4845","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:18.306Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"6e710e68-b0a6-41d6-ad8d-8caf7b6c4845","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:18.575Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"309f303b-3b9e-48db-8dcc-4718092b3359","List Keys","Failed","Administrative","Error","2025-11-24T05:30:18.876Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"309f303b-3b9e-48db-8dcc-4718092b3359","List Keys","Started","Administrative","Informational","2025-11-24T05:30:18.626Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"8a2f6bb1-8be4-45d2-a2ff-b39448c84789","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:18.527Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"8a2f6bb1-8be4-45d2-a2ff-b39448c84789","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:17.811Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"8a2f6bb1-8be4-45d2-a2ff-b39448c84789","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:17.823Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"8a2f6bb1-8be4-45d2-a2ff-b39448c84789","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:18.514Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"fd5025ed-32be-49d1-a86e-f307869c230b","List Keys","Failed","Administrative","Error","2025-11-24T05:30:18.236Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"fd5025ed-32be-49d1-a86e-f307869c230b","List Keys","Started","Administrative","Informational","2025-11-24T05:30:18.205Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"a396bee7-972a-48dc-8f8c-900664291f63","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:17.805Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"a396bee7-972a-48dc-8f8c-900664291f63","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:17.092Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"a396bee7-972a-48dc-8f8c-900664291f63","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:17.101Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"a396bee7-972a-48dc-8f8c-900664291f63","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:17.796Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"6fc5810e-5ec7-4a26-abad-cf8be0d08c34","List Keys","Failed","Administrative","Error","2025-11-24T05:30:17.621Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"6fc5810e-5ec7-4a26-abad-cf8be0d08c34","List Keys","Started","Administrative","Informational","2025-11-24T05:30:17.324Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","Microsoft.CognitiveServices/accounts","rg-ai_lab","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/resourceGroups/rg-ai_lab/providers/Microsoft.CognitiveServices/accounts/teddy-agents-project-resource"
"f137e759-ece5-4cca-806d-faac8f60bb1a","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:17.094Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"f137e759-ece5-4cca-806d-faac8f60bb1a","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:16.266Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"f137e759-ece5-4cca-806d-faac8f60bb1a","Check Service Name Availability","Started","Administrative","Informational","2025-11-24T05:30:16.270Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
"f137e759-ece5-4cca-806d-faac8f60bb1a","Check Service Name Availability","Succeeded","Administrative","Informational","2025-11-24T05:30:16.599Z","02d516ab-7a10-4219-a6f2-a1741424da83","azure_training_15@ktopen.onmicrosoft.com","","","/subscriptions/02d516ab-7a10-4219-a6f2-a1741424da83/providers/Microsoft.Search"
